id_ban_position,id_ban_adresse,cle_interop,id_ban_group,id_fantoir,numero,suffixe,nom_voie,code_postal,nom_commune,code_insee,nom_complementaire,x,y,lon,lat,typ_loc,source,date_der_maj
ban-position-193846e6c76b4bdf861d33163b484da1,ban-housenumber-e9aafb119c484a07bd3a1e09b637e63a,40150_0240_143,ban-group-8940b150943c41d498d1ce7c7f93258b,401500240,143,,Rue de Nabet,40550,Léon,40150,,353982.82443383604,6318240.558161099,-1.307033,43.87822,entrance,ign,2018-10-20
ban-position-ba51c3b3124f492c8b9403f998f22961,ban-housenumber-9cd3be3661ce4972a9705fb09a59aacf,40245_0010_643,ban-group-c90bc634ed7f4b87aeca23d22407260a,402450010,643,,Avenue de l'Armagnac,40120,Roquefort,40245,,434367.661736375,6331478.35708508,-0.314709,44.032121000000004,entrance,ign,2018-10-20
ban-position-0e9dd559d765413d98c3a12b356d2fd3,ban-housenumber-281d82b693df4bbb942dbfd0d7e4e320,40001_0200_15,ban-group-6998da891669491da7d2185d026c67dc,400010200,15,,RUE CARNOT,40800,Aire-sur-l'Adour,40001,,436982.663997454,6294500.95332136,-0.263058,43.700623,entrance,ign,2018-10-20
ban-position-acd570e47f8749e58801f3cef83a6468,ban-housenumber-49e2ab566b404769b51e5f1053de1425,40287_1420_113,ban-group-6f3b787c5c5548ef80b6fdb15ef5d49e,402871420,113,,Chemin de Sainte Rose,40460,Sanguinet,40287,,376998.20881393,6385262.24119804,-1.063967,44.491596,parcel,dgfip,2018-10-20
ban-position-335d7fae845142de897c24154024bb03,ban-housenumber-8e8875df2a674753b90d74ca00f71b94,40044_0042_32,ban-group-95e2acad868147c6bc9177dad9a38453,400440042,32,,Allée de Lahounit,40390,Biaudos,40044,,351268.69729199697,6281758.12979894,-1.31595339370953,43.5490960427669,segment,ign,2019-07-21
ban-position-7b026e9cf943493baf04881d20bdc410,ban-housenumber-02af9a89ca344a569a0901aac7eb18c9,40284_A024_19,ban-group-0ed874e749dc4b96b46000aa0ce4356d,40284A024,19,,HAMEAU DE CHALONS,40230,Saint-Vincent-de-Tyrosse,40284,,354853.172863774,6295037.32683258,-1.2805790000000001,43.670156,parcel,dgfip,2018-10-20
ban-position-6a130937ed514878aa41e3292c958f31,ban-housenumber-4ab6da74bad04c1da8f59eae88f62aa1,40266_0101_368,ban-group-3c9085fea2094561aa0b9e01fbaa0fa6,402660101,368,,Rue des Albizzias,40170,Saint-Julien-en-Born,40266,,358991.240785278,6340246.00339733,-1.259574,44.078417,parcel,dgfip,2018-10-20
ban-position-20dab9772b1745c68ed5d1d7e244fdc8,ban-housenumber-d916dcf90acc4f859c3fedacd5f3dcac,40192_0413_24,ban-group-f73e204a421148e28ddd5f84857c6225,401920413,24,,RUE DU CAP TARTAS,40000,Mont-de-Marsan,40192,,420977.93836078705,6314640.32583261,-0.47234899999999996,43.875547,entrance,ign,2018-10-20
ban-position-d26dccd869034bb08f91b9225f9ffe92,ban-housenumber-267ab3ddbec44285ae07a9569b05d551,40252_0270_28,ban-group-3deb0a9251ab45c2a0835df611c1a768,402520270,28,,PLACE HARGOUETTE,40700,Sainte-Colombe,40252,,413225.633236549,6293337.92499192,-0.556762,43.680939,parcel,dgfip,2018-10-20
ban-position-15650f048d454a9c96718b186dca5470,ban-housenumber-ab6414dd220749e3a47571cee4c8c39b,40280_0265_55,ban-group-6d38c8bffb364c1f9e5bbb6cfe6b37c8,402800265,55,,Avenue du Marsan,40090,Saint-Perdon,40280,,411474.08062127,6313811.70025954,-0.589993,43.864274,segment,ign,2018-10-20
ban-position-4b7116a801614e68a6d1a701acc45abd,ban-housenumber-12102afbbbab45038154a580af835540,40111_0340_276,ban-group-73c985df20ef41cda50aa5677d296f45,401110340,276,,CHEMIN DE LA TEOULERE,40090,Geloux,40111,,407945.37810781295,6326009.02395555,-0.64083,43.972475,entrance,ign,2018-10-20
ban-position-91ffaebaa4e84939867a0ac792d88836,ban-housenumber-c91a637da077406e990622cc50ceee3c,40192_1081_15,ban-group-2da852584b624d2a817a91ed97a39b78,401921081,15,,Rue Pierre Hiquet,40000,Mont-de-Marsan,40192,,422397.512999999,6316825.48999999,-0.455894813908455,43.8957533052201,entrance,ign,2019-07-22
ban-position-bee49a650d6f47b29d4f6a809bafb1a4,ban-housenumber-c9943599782047fbbaa8a07001f263f8,40314_0059_3,ban-group-a811487fefd74584b854dfa17d08a32c,403140059,3,,RUE ETIENNE EDOUARD SERRES,40180,Tercis-les-Bains,40314,,368679.73280444206,6294802.90489284,-1.109264,43.674656,parcel,dgfip,2018-10-20
ban-position-ea3b1388b45a4f60a60b3c175fbdc620,ban-housenumber-ca7b428ab8ab417fafcafbf67daff108,40313_0178_9,ban-group-e18395d2c5014b738cbdbde9290a1b8b,403130178,9,,Rue des Barcayem,40400,Tartas,40313,,394469.498210654,6310903.9681917,-0.799516,43.830978,entrance,ign,2018-10-20
ban-position-b87fb75ae3c64c65b2675ff17c71b8df,ban-housenumber-f7ab87c422e146aaa62a121df9b0a01e,40192_1325_7,ban-group-d65e6bb10c7b44fe8b5ca5d8c1ff81f9,401921325,7,,Avenue le Corbusier,40000,Mont-de-Marsan,40192,,420800.07121841295,6317442.85155365,-0.47609399999999996,43.900673,parcel,dgfip,2018-10-20
ban-position-bfd2bb6ace8c4c1fa24ac0ad35c0ce95,ban-housenumber-c82d85843028488885f926c5d2cab2d2,40059_0065_1116,ban-group-148778fecf374e28bd0c6bfa809cd95f,400590065,1116,,Route de Cazordite,40300,Cagnotte,40059,,371904.62878679705,6287631.38408576,-1.064763,43.611715000000004,entrance,ign,2018-10-20
ban-position-e1ec2da21e46418ca7a73bc5839d2eb4,ban-housenumber-3f6fe6496b49475ea4d0d74adc8ae187,40273_0605_329,ban-group-e1dbe70f41a3410da2636ece23ac07fc,402730605,329,,ROUTE DU CHATEAU D EAU,40390,Saint-Martin-de-Seignanx,40273,,344098.3,6278984.59999999,-1.40260145975014,43.5206201775148,segment,ign,2019-02-01
ban-position-ed7e69cffcd9427b82adfe744c16636a,ban-housenumber-61f4ac98144e43b08ee2fb5405daf062,40133_0230_15,ban-group-2601f337951e46ca8c9a49ab9aaf854f,401330230,15,,Allée du Limousin,40530,Labenne,40133,,339192.021150544,6287140.77288582,-1.468869,43.591409999999996,entrance,ign,2018-10-20
ban-position-e28d151d888347758b8be5707d1e4d09,ban-housenumber-08c7bb9dbc1243919c079795bc422c80,40298_0200_443,ban-group-4cc1cf2fba3d493ab64ed26a3b20b3d8,402980200,443,,Chemin des Landes,40700,Serres-Gaston,40298,,415364.36186605104,6290888.91768918,-0.5289149999999999,43.659788,segment,ign,2018-10-20
ban-position-215f83979c5947f9b1ce4aeedad25281,ban-housenumber-2cd17dfd9daa4eef9879c77470a5369d,40046_0618_164,ban-group-523aea2b7ce5473c9e5fea28fe8c3c23,400460618,164,,Rue des Eglantines,40600,Biscarrosse,40046,,368784.381425764,6373899.31350683,-1.159599,44.385598,entrance,ign,2018-10-20
ban-position-4c19d0b9d99f418eb299124b2cc8a9e8,ban-housenumber-df75cb6e64c8473db168249ac9993f14,40154_0040_205,ban-group-642eb4b7a09745cd8cd08947192cf8b1,401540040,205,,Route du Moulin-vieux,40170,Lévignacq,40154,,366163.285786983,6331641.37232406,-1.164492,44.004526,parcel,dgfip,2018-10-20
ban-position-2ffd9313294746c0a7ad00760c2ef781,ban-housenumber-2e1ca23dcb1b4d14b2560d25b2a1f435,40182_B059_238,ban-group-8ac37fe82d3e40308d855208b6d0569e,40182B059,238,,Lanès,40170,Mézos,40182,,369061.114049074,6338951.85551777,-1.133178,44.0716,parcel,dgfip,2019-02-14
ban-position-50ef3b27fc1b43bd84b0dbf135cb6682,ban-housenumber-6239e11f81d0446c91a267672ec44c09,40222_0165_498,ban-group-9e30f837c37941bbb406c59f6dd217d4,402220165,498,,Route de Hourtic,40300,Pey,40222,,360840.156543403,6287051.26481749,-1.2012040000000002,43.601294,parcel,dgfip,2018-10-20
ban-position-a21510aaa60c402eac033372ffb01920,ban-housenumber-2900fb3404794937ad96d97cdbaa065f,40310_B217_151,ban-group-f923d70ec8024d69b4929b2ef09ac363,40310B217,151,,Chon,40140,Soustons,40310,,356300.019640708,6302499.64964402,-1.267667,43.73791,entrance,ign,2019-11-08
ban-position-8ee4af8520c04d41a61e86271be1cafc,ban-housenumber-0fd374923c0b4a16b7c521d7b9f058b7,40065_1345_9,ban-group-ddff6633784f4ef6bff4b984c9bbee95,400651345,9,,Rue Pierre Dessis,40130,Capbreton,40065,,342480.792010742,6292212.67089513,-1.431743,43.63864,parcel,dgfip,2018-10-20
ban-position-ae65ef2ff5e54528b325fc836e36e3cf,ban-housenumber-5513b308c423494087a210097a2bb152,40131_0058_8960,ban-group-c45583a095ff40c38adebc2798842444,401310058,8960,,Route du Saumon,40240,Labastide-d'Armagnac,40131,,450212.506638994,6320852.33814541,-0.11197659733211698,43.9423691011528,segment,ign,2019-11-08
ban-position-53155374ad0c4d25beb27867d7a66076,ban-housenumber-2e385fce63ff4037bdeea25ed0f3e322,,ban-group-ed077f309e29450e9c9b3135e4f23a08,,610,,CHEMIN DE PARATGE,40700,Serreslous-et-Arribans,40299,,405740.299999999,6292536.79999998,-0.64901067060488,43.67066575676821,segment,ign,2019-02-07
ban-position-a869727c646e4e949c74162edbc97d00,ban-housenumber-e39cdf574f0841278e3630b3353909af,40233_0760_9,ban-group-042a55a3d4e84b8aab5a98e22b6c0b97,402330760,9,,Rue Alfred Longuefosse,40350,Pouillon,40233,,377317.140619961,6287233.97097083,-0.997574,43.610628999999996,parcel,dgfip,2018-10-20
ban-position-bd50dd20ee10491bb18fc28896317018,ban-housenumber-fe1a21b9ea244c4ba3cea1d739d2a40d,40126_0078_36,ban-group-b68d7777324040569709307da0367b3e,401260078,36,,Chemin Campot,40180,Hinx,40126,,382785.94319685,6298780.9206515,-0.9370629999999999,43.716869,parcel,dgfip,2018-10-20
ban-position-b76213c8283943d2a0265fc12ee725b8,ban-housenumber-226610e3b0d548748c931486ce50d97a,40228_0285_59,ban-group-f26eeaed61644b3c90ba5077b429ea28,402280285,59,,Avenue du Marsan,40360,Pomarez,40228,,390963.93451601296,6288741.81754558,-0.829686,43.630263,segment,ign,2018-10-20
ban-position-87c4b97f7c624f8499b93b8dbea05ef8,ban-housenumber-46f29a1e19b34e16b9505e072d83673e,40310_1640_12,ban-group-ff0d970716d249d3a1c250dfb1b2e306,403101640,12,,AVENUE DES CUTYOTS,40140,Soustons,40310,,345788.402093782,6306763.79768811,-1.40087,43.771034,parcel,dgfip,2018-10-20
ban-position-5485497d411848fab03a9388cad9469b,ban-housenumber-3fc4b8413ddb4e4dacd5611e951e1cb3,40201_0071_6,ban-group-29966df938fd49c38c772d55e2c77b0a,402010071,6,,RUE SAINT VINCENT DE PAUL,40250,Mugron,40201,,398016.19757108,6301718.64892872,-0.7500560000000001,43.749941,entrance,ign,2018-10-20
ban-position-ca79f848376b4322826279f65c0255b3,ban-housenumber-8edb91e14d814823a9175e3c1d45df62,40223_0005_144,ban-group-a20e5a61f22c49ffa89130c024f47df8,402230005,144,,Chemin de Baratte,40700,Peyre,40223,,413640.565682831,6280877.8493205,-0.54469,43.569107,parcel,dgfip,2018-10-20
ban-position-10386402eb524eedb2f8f6ac8fed33b6,ban-housenumber-2893b06fa67d491a92a1083c1039b596,40281_0440_18,ban-group-94714da96d1846e4882c66a8e479829a,402810440,18,,Rue Georges Guynemer,40280,Saint-Pierre-du-Mont,40281,,418692.163982046,6315284.6760234,-0.501113,43.880432,parcel,dgfip,2018-10-20
ban-position-b6830af1cc014e27bbd7e6d573edebec,ban-housenumber-0b4725122e614ef6895eb282f3529c77,40150_0035_142,ban-group-a847d090310543749d269bb80d7fd8d5,401500035,142,,Allée des Bruyères,40550,Léon,40150,,354644.11324196897,6319180.00958716,-1.299454,43.886986,segment,ign,2018-10-20
ban-position-6647ad87576c4cbc926a1f890f3c760c,ban-housenumber-a075ef64c1e44f4f9cd34eac11622c10,40279_0650_9001,ban-group-8528265312bb49eb84a3622cc30161f4,402790650,9001,,Rue Victor Hugo,40990,Saint-Paul-lès-Dax,40279,,373296.211020073,6299712.58217695,-1.055233,43.720921999999995,segment,ign,2019-07-19
ban-position-072032177a664e6a87423c02ee623cb5,ban-housenumber-2b171180aaaf4941a820bef46f7de20f,40328_0350_3,ban-group-1642704d6210429fa5552cd3f6f34714,403280350,3,,Avenue du Sablar,40480,Vieux-Boucau-les-Bains,40328,,346125.344150415,6308283.72648131,-1.397743,43.784859000000004,parcel,dgfip,2018-10-20
ban-position-c45e337afc7d4fdd9d942bfb1928a745,ban-housenumber-fb9e8ea32d894bc4ae7ebaff1d6baa6e,40065_0675_14_d,ban-group-7366b0ee686e46e398397f128be28dda,400650675,14,D,Avenue de Biarritz,40130,Capbreton,40065,,341763.188077891,6292687.15053669,-1.44095,43.642540000000004,parcel,dgfip,2018-10-20
ban-position-d1069d9a479641558bfc4d8a8cfb0721,ban-housenumber-cc45f2cd9ac444289b9160fe400063fd,40197_0280_31,ban-group-e29f51ec4ae743a3abb6c6de1167a1be,401970280,31,,Rue Georges Clémenceau,40110,Morcenx-la-Nouvelle,40197,Morcenx,386561.946935738,6334074.34521547,-0.911958,44.035779,parcel,dgfip,2019-04-02
ban-position-cbd444a0834841d784e563462df87ad1,ban-housenumber-34d7120d86c048eaaf931b783f0dcca3,40088_1970_3,ban-group-ad2f3e36e39e4a00ab055f46714cd6f3,400881970,3,,Rue Thore,40100,Dax,40088,,372878.330868616,6297872.9358321,-1.059238,43.704197,entrance,ign,2018-10-20
ban-position-0963506f03fa4b229d799c1cf82f77b3,ban-housenumber-469be6da222e4b49973a6ea0e5567eab,40046_1069_440,ban-group-d81ddd7fca9a4aa988fcf45b356da9e7,400461069,440,,Chemin de Liboy,40600,Biscarrosse,40046,,370012.834444936,6379884.78346381,-1.148145,44.439985,parcel,dgfip,2018-10-20
ban-position-045b682ecea5445e97b5fbe13d838036,ban-housenumber-0e6743f30b9c4e98bb0984686e83a6ab,40046_0817_501,ban-group-27d0ecde6968453f9ba0117d33e62818,400460817,501,,RUE DU GRAND JEANNON,40600,Biscarrosse,40046,,368903.428557851,6374051.11578446,-1.158207,44.387019,parcel,dgfip,2018-10-20
ban-position-33f4d25026584ec49121132e4d533b7f,ban-housenumber-80d4bf7caaf644bba284bbd9feaddf82,40272_0275_999,ban-group-b2da699a5a034ae684f1a6aeead7bc5c,402720275,999,,Rue de l'Europe,40390,Saint-Martin-de-Hinx,40272,,355152.426863394,6285184.62217835,-1.270273,43.581779,segment,ign,2018-10-20
ban-position-c306bd10c6a847458169f558b32d25c2,ban-housenumber-7c9c0deb0b76407597d20986aaeadd5d,40247_0240_1131,ban-group-9e9c570f7f4145dc86dc95618f7036e4,402470240,1131,,Route de Pau,40800,Saint-Agnet,40247,,435723.08137845603,6282929.047349201,-0.27271999999999996,43.59612,entrance,ign,2018-10-20
ban-position-d63561eb994c4b96891350f8c25d7be4,ban-housenumber-0477fea249ef46c3afac926ce4b2f104,40224_0450_95,ban-group-6563799f8764405291ec7b1b76d8788f,402240450,95,,Rue Gambetta,40300,Peyrehorade,40224,,368148.303712344,6280341.71393006,-1.106524,43.544466,parcel,dgfip,2018-10-20
ban-position-b73fcb253a18400594bb892b5ab32294,ban-housenumber-fb117242ddeb42a6b4e207f45dcd2ac3,40128_B064_5001_f,ban-group-05c2e8f175654bd5b590559c4ba09e7f,40128B064,5001,F,LISSANDRE,40700,Horsarrieu,40128,,409955.109865275,6292176.99317488,-0.596614,43.669171,parcel,dgfip,2018-10-20
ban-position-9a5240d4950e4b2da0227e55bccb75fd,ban-housenumber-bd6383bc287e4d18af63accffabc3a29,40264_0380_68,ban-group-eabbf89552f94c408ae9fd4324d291a0,402640380,68,,ROUTE DE PALOMA,40230,Saint-Jean-de-Marsacq,40264,,356197.68674261397,6289889.39785514,-1.2604950000000001,43.624557,segment,ign,2018-10-20
ban-position-3cbfe249ea074855be30536ba1751704,ban-housenumber-1bd16c683f6840d88a11ee8c9bc04c05,40229_0260_1040,ban-group-b44475da5ab04e80806a957e209ad194,402290260,1040,,CHEMIN DES TUILERIES,40200,Pontenx-les-Forges,40229,,372416.174080995,6357600.44723921,-1.103444,44.240796,entrance,ign,2018-10-20
ban-position-5b228a9d57c9437c9cea8fba7a05b050,ban-housenumber-fabbb87b2bf5405bbca2b7c5fbf3e344,40312_1945_19,ban-group-f0fa11abb33b442b95f869a88d1141f2,403121945,19,,Rue Treytin,40220,Tarnos,40312,,340063.620787727,6280857.84909531,-1.4537120000000001,43.535413,parcel,dgfip,2018-10-20
ban-position-294c32dfcf7e413298242a574d371409,ban-housenumber-d4e7915b2d98439f894afb4f4c68cd61,40046_0382_220,ban-group-f2950d889a2b43b28bce6c3c01abc531,400460382,220,,Rue du Ciste,40600,Biscarrosse,40046,,367936.572926411,6374265.23802917,-1.170469,44.388484999999996,parcel,dgfip,2018-10-20
ban-position-71156adc07624cb09034e7825a4c668c,ban-housenumber-808d8c1a147944548375fbd20985a59d,40002_0046_165,ban-group-89fcb06384f04abe9b8fc12fb12930f8,400020046,165,,Rue Moncade,40330,Amou,40002,,397637.774378042,6284358.89727695,-0.744533,43.593751,segment,ign,2018-10-20
ban-position-2122516d925743e3a82bc6e8d106293b,ban-housenumber-bf325c103c60442ba1db6344c4e78a21,40282_0156_3,ban-group-7788f26522a64f44bda6b760afd39a33,402820156,3,,RUE DU DOCTEUR PAUL DUBEDAT,40500,Saint-Sever,40282,,412160.59529445204,6301419.19236033,-0.574487406285887,43.7531502988413,segment,ign,2019-07-22
ban-position-c8fcfc523ad34011a2ce8b59dd9f5ccd,ban-housenumber-eca9e2571b234588a1b26c82f17a87ff,40192_0030_55,ban-group-efceef6c78834a86bea55b47bc3a0a8d,401920030,55,,BOULEVARD DES ACACIAS,40000,Mont-de-Marsan,40192,,417975.18439217703,6316675.86416847,-0.510794,43.892653,entrance,ign,2018-10-20
ban-position-6a2ea7eac81a4968877cfce6a1b71f79,ban-housenumber-84ed0b77acd942bf91fdda0bedcd41e9,40313_0116_470,ban-group-5053c02e6eac49e2ba7c554ec134f124,403130116,470,,Route de Saint-sever,40400,Tartas,40313,,394689.409460749,6310149.99456607,-0.796335,43.824296000000004,entrance,ign,2018-10-20
ban-position-a7771767195343efa90d505286186c75,ban-housenumber-1bff77e385bc47e6b0e9f471abee94b9,40273_0031_10,ban-group-c15e4315b83f48c2be821988a8df6f34,402730031,10,,ALLEE D ARBEROUE,40390,Saint-Martin-de-Seignanx,40273,,345803.72309040604,6281239.41418609,-1.383095,43.541729,parcel,dgfip,2018-10-20
ban-position-b03a9d35ff134f9f937d5905d63ed7f9,ban-housenumber-1a6e35db0ef840ac85042069d75def9d,40192_0063_26,ban-group-38a99136c4cb461faf2dc94d150c4db8,401920063,26,,Rue Alfred et Paul Jardon,40000,Mont-de-Marsan,40192,,421036.139964578,6315516.90832517,-0.472105,43.883451,entrance,ign,2018-10-20
ban-position-8257d4d7afb3442f8706e81d58420b17,ban-housenumber-0b61d3880d82455f81c503e0c82e7cd7,40034_0012_324,ban-group-f10fce89fbe24444aef5a4da783ba620,400340012,324,,Route d'Autarribe,40300,Bélus,40034,,367555.173781149,6285351.68506933,-1.1170799999999999,43.589203999999995,entrance,ign,2018-10-20
ban-position-7934994665e1445fb710e9f96a1e2f9d,ban-housenumber-e29ab57a3d2b4dc2893184d989897944,40200_0270_470,ban-group-21f65e67852f4a33a59270c852d20779,402000270,470,,Route de Lombard,40410,Moustey,40200,,401266.62874596,6376325.92858406,-0.753763,44.422059999999995,parcel,dgfip,2018-10-20
ban-position-49a8977ccf2a40a3a0404b58d9a2494a,ban-housenumber-9cddf2374e8f4facb5dc3b4fc7c9977e,40133_0368_18,ban-group-17af26bf180044c2a8491aeeadb4d9c5,401330368,18,,Allée de Saintonge,40530,Labenne,40133,,339828.145404766,6287891.89650888,-1.461532,43.598481,parcel,dgfip,2018-10-20
ban-position-ff8489399a954e00b932993e0c3ed9ae,ban-housenumber-83e83418a1ff43e19070bcb4818b0c62,40088_0751_49,ban-group-5ef9e55310e34a839d7f65c5fc853156,400880751,49,,RUE DES FORCES FRANCAISES LIBRES,40100,Dax,40088,,374189.43632647203,6296259.39306252,-1.041973,43.690302,entrance,ign,2018-10-20
ban-position-46be2a35a0354bc8bc73fa88df183f0f,ban-housenumber-f2a5a9e99be54c2686493363083dbe10,40331_0079_574_a,ban-group-f765bb0683724247b6e53debdacb5174,403310079,574,A,Avenue des Pyrénées,40190,Villeneuve-de-Marsan,40331,,434420.938849003,6315343.18166731,-0.305621,43.887057,parcel,dgfip,2019-11-08
ban-position-8489d337ccb444fda3e159991e525749,ban-housenumber-b7560af50f4c425c881bccafe1f9435e,40281_0156_78,ban-group-cadabf59e53b47399bfd9d849ce2ff79,402810156,78,,Impasse de la Callune,40280,Saint-Pierre-du-Mont,40281,,419672.96819732897,6314489.43987515,-0.48848500000000006,43.873673,parcel,dgfip,2018-10-20
ban-position-cf74c44712344c47a45850ee9da4fb18,ban-housenumber-51308148a062463491d8e796fcd9eff1,40224_0865_113,ban-group-362da380c7ea4ac3abda244507756d98,402240865,113,,Route de Trompe,40300,Peyrehorade,40224,,367110.134149283,6281334.3950079,-1.119988,43.552899,entrance,ign,2018-10-20
ban-position-e459993af3fd4ed49aa76a7a2573f3d6,ban-housenumber-7963d5ebd1cb4e1595c4add801add5cf,40261_0650_2,ban-group-cf0fdd2cf57346aeba59ff93afec4a18,402610650,2,,Allée des Narcisses,40230,Saint-Geours-de-Maremne,40261,,358765.724505592,6296249.01209217,-1.232953,43.68294,entrance,ign,2018-10-20
ban-position-ecfaa493ac764a309f8b11829cfcf259,ban-housenumber-2642aee702da49ad9c4c84124de59a8b,40253_0420_1293,ban-group-b7dd2cf54e644c60bdea2fe8c40d07c2,402530420,1293,,Chemin de Pétastet,40700,Saint-Cricq-Chalosse,40253,,400920.775345509,6291275.79369048,-0.707955,43.657312,parcel,dgfip,2018-10-20
ban-position-687f7c2d5fd4497bbc15b4300226d51f,ban-housenumber-609ec28892974b4987e6aad2843c09ac,40279_0485_671,ban-group-ef382ad980b64fd1abe3c43587a80f12,402790485,671,,Avenue Pierre Benoit,40990,Saint-Paul-lès-Dax,40279,,373482.04170059797,6302056.54339367,-1.0544229999999999,43.742072,parcel,dgfip,2018-10-20
ban-position-6d4604bf52d44f609219fa574daa2f7a,ban-housenumber-f17ae301c0b84535898f89cabde59be7,40192_1083_28,ban-group-2e3d4408af64462d81ed2c9713b83be2,401921083,28,,RUE HENRY POTEZ,40000,Mont-de-Marsan,40192,,419823.813722923,6316213.04296032,-0.48755699999999996,43.889229,entrance,ign,2018-10-20
ban-position-cf31a83fe4f7423f8da2b8c9dc5ac2b6,ban-housenumber-5eb936dfa8584320b6128e11d85443ee,40282_0905_21,ban-group-0a042acc637d4a14bc3851cef99a8c4f,402820905,21,,Avenue de Sarthoulet,40500,Saint-Sever,40282,,411928.08174304705,6301309.10850466,-0.577309,43.752066,parcel,dgfip,2018-10-20
ban-position-efd4e410b00b43a89dc82c96f5523fdd,ban-housenumber-8f71d1bc3e3b4b4089c8fe3f65fcdbbc,40271_0705_479,ban-group-92a4b0d2694d4d2993722716ae9ca7e1,402710705,479,,Route de Marensin,40390,Sainte-Marie-de-Gosse,40271,,356587.625995385,6280875.18820429,-1.249666,43.543758000000004,parcel,dgfip,2018-10-20
ban-position-4c40260c05f44f00b4ccadc65fdc16b6,ban-housenumber-a4992ebafcd7433d8e10e82217f656e3,40192_2322_3,ban-group-eac271a91ade46b4b40b3b03767ee5f1,401922322,3,,Impasse Véronique,40000,Mont-de-Marsan,40192,,420554.878180713,6315226.21922901,-0.47792799999999996,43.880646999999996,entrance,ign,2018-10-20
ban-position-56d2be50541a4e85b211dca9eb0247ba,ban-housenumber-19bb688e6c014416a8b45678e0c5fd27,40312_0940_45,ban-group-dd1e54b87b67486e956964938d3d553f,403120940,45,,Rue des Chevreuils,40220,Tarnos,40312,,337309.988634084,6282192.40629925,-1.488649,43.545999,parcel,dgfip,2018-10-20
ban-position-18149d5c911b4290b0100b8afd1be54b,ban-housenumber-71617eff105e40448ac6f61f16fd060b,40184_1400_130,ban-group-36f40cb6fa5c48ea816b6d7146d52fbb,401841400,130,,Avenue de la Plage,40200,Mimizan,40184,,359634.897333412,6355004.40845981,-1.2614889999999999,44.211371,entrance,ign,2018-10-20
